id,condition,trial,rt,follow_robot,accuracy,conf
5c741aac5d19e300179d39ac,No-ToM,Breaking of Trust,1080.600000000093,follow,correct,100
5c741aac5d19e300179d39ac,No-ToM,Trial 6,835.5,follow,correct,100
5c741aac5d19e300179d39ac,No-ToM,Trial 7,1094.600000000093,follow,correct,100
5c741aac5d19e300179d39ac,No-ToM,Trial 8,2415,follow,correct,100
5c741aac5d19e300179d39ac,No-ToM,Trial 9,41352,follow,correct,100
5c741aac5d19e300179d39ac,No-ToM,Assessment of Trust,10536.69999999995,not_follow,incorrect,100
5c7510f6fc0a2500168fad5c,ToM,Trial 1,2792.399999976159,follow,correct,100
5c7510f6fc0a2500168fad5c,ToM,Trial 2,10023,follow,correct,97
5c7510f6fc0a2500168fad5c,ToM,Trial 3,11340.199999988072,follow,correct,96
5c7510f6fc0a2500168fad5c,ToM,Trial 4,1869.5999999642377,follow,correct,100
5c7510f6fc0a2500168fad5c,ToM,Breaking of Trust,763.4000000357628,follow,correct,100
5c7510f6fc0a2500168fad5c,ToM,Trial 6,4909.899999976158,follow,correct,100
5c7510f6fc0a2500168fad5c,ToM,Trial 7,2080.100000023841,follow,correct,100
5c7510f6fc0a2500168fad5c,ToM,Trial 8,5873.100000023844,follow,correct,100
5c7510f6fc0a2500168fad5c,ToM,Trial 9,980.70000004768394,follow,correct,100
5c7510f6fc0a2500168fad5c,ToM,Assessment of Trust,1733.5999999642377,not_follow,incorrect,90
5c7e7970efcd55000105a686,ToM,Trial 1,2538,follow,correct,100
5c7e7970efcd55000105a686,ToM,Trial 2,1277,follow,correct,100
5c7e7970efcd55000105a686,ToM,Trial 3,3413,follow,correct,100
5c7e7970efcd55000105a686,ToM,Trial 4,2146,not_follow,incorrect,99
5c7e7970efcd55000105a686,ToM,Breaking of Trust,1660,follow,correct,93
5c7e7970efcd55000105a686,ToM,Trial 6,1496,follow,correct,95
5c7e7970efcd55000105a686,ToM,Trial 7,2519,follow,correct,100
5c7e7970efcd55000105a686,ToM,Trial 8,1572,follow,correct,100
5c7e7970efcd55000105a686,ToM,Trial 9,1317,follow,correct,100
5c7e7970efcd55000105a686,ToM,Assessment of Trust,27201,follow,correct,85
5c8f70a02675ca0001daf60a,No-ToM,Trial 1,1382.800000190735,follow,correct,95
5c8f70a02675ca0001daf60a,No-ToM,Trial 2,1260.2999997138977,follow,correct,100
5c8f70a02675ca0001daf60a,No-ToM,Trial 3,3885.300000190735,follow,correct,100
5c8f70a02675ca0001daf60a,No-ToM,Trial 4,3178.900000095367,not_follow,incorrect,55
5c8f70a02675ca0001daf60a,No-ToM,Breaking of Trust,1268.800000190735,follow,correct,80
5c8f70a02675ca0001daf60a,No-ToM,Trial 6,1554,follow,correct,70
5c8f70a02675ca0001daf60a,No-ToM,Trial 7,2296.0999999046317,follow,correct,70
5c8f70a02675ca0001daf60a,No-ToM,Trial 8,2138.799999713897,follow,correct,100
5c8f70a02675ca0001daf60a,No-ToM,Trial 9,1416,follow,correct,100
5c8f70a02675ca0001daf60a,No-ToM,Assessment of Trust,1900.800000190735,follow,correct,70
5c96571aed394b0001bb2094,No-ToM,Trial 1,2873.5,follow,correct,100
5c96571aed394b0001bb2094,No-ToM,Trial 2,11516,follow,correct,94
5c96571aed394b0001bb2094,No-ToM,Trial 3,3478.600000023841,follow,correct,99
5c96571aed394b0001bb2094,No-ToM,Trial 4,3252.7999999523163,follow,correct,99
5c96571aed394b0001bb2094,No-ToM,Breaking of Trust,5809,follow,correct,59
5c96571aed394b0001bb2094,No-ToM,Trial 6,9695,follow,correct,64
5c96571aed394b0001bb2094,No-ToM,Trial 7,13874.199999928467,follow,correct,77
5c96571aed394b0001bb2094,No-ToM,Trial 8,12678.100000023842,follow,correct,67
5c96571aed394b0001bb2094,No-ToM,Trial 9,12745,follow,correct,81
5c96571aed394b0001bb2094,No-ToM,Assessment of Trust,1943.799999952316,follow,correct,86
5c9cb670b472d0001295f377,No-ToM,Trial 1,7405.300000000745,follow,correct,67
5c9cb670b472d0001295f377,No-ToM,Trial 2,1676.4000000003723,follow,correct,75
5c9cb670b472d0001295f377,No-ToM,Trial 3,6271.2999999988815,follow,correct,87
5c9cb670b472d0001295f377,No-ToM,Trial 4,1136.300000000745,follow,correct,100
5c9cb670b472d0001295f377,No-ToM,Breaking of Trust,1359.9000000003723,follow,correct,100
5c9cb670b472d0001295f377,No-ToM,Trial 6,1256.200000001118,follow,correct,100
5c9cb670b472d0001295f377,No-ToM,Trial 7,3622.800000000745,follow,correct,75
5c9cb670b472d0001295f377,No-ToM,Trial 8,1214.699999999255,follow,correct,100
5c9cb670b472d0001295f377,No-ToM,Trial 9,1243.300000000745,not_follow,incorrect,99
5c9cb670b472d0001295f377,No-ToM,Assessment of Trust,1436,follow,correct,100
5ca333ab8001d50001c68a29,ToM,Trial 1,4199.0999999940395,follow,correct,100
5ca333ab8001d50001c68a29,ToM,Trial 2,1796.299999982119,follow,correct,100
5ca333ab8001d50001c68a29,ToM,Trial 3,9004,follow,correct,22
5ca333ab8001d50001c68a29,ToM,Trial 4,819.4000000059604,not_follow,incorrect,55
5ca333ab8001d50001c68a29,ToM,Breaking of Trust,1422.4000000059605,follow,correct,41
5ca333ab8001d50001c68a29,ToM,Trial 6,1067.5,follow,correct,96
5ca333ab8001d50001c68a29,ToM,Trial 7,1095.1000000238414,follow,correct,100
5ca333ab8001d50001c68a29,ToM,Trial 8,2841.9000000059605,follow,correct,100
5ca333ab8001d50001c68a29,ToM,Trial 9,24502.899999976144,follow,correct,87
5ca333ab8001d50001c68a29,ToM,Assessment of Trust,2842.699999988079,not_follow,incorrect,49
5cad063d22389a0017fa6d7e,ToM,Trial 1,1562.8000000119205,follow,correct,70
5cad063d22389a0017fa6d7e,ToM,Trial 2,1487.5,follow,correct,100
5cad063d22389a0017fa6d7e,ToM,Trial 3,1826.5999999642377,follow,correct,72
5cad063d22389a0017fa6d7e,ToM,Trial 4,1027.899999976158,follow,correct,100
5cad063d22389a0017fa6d7e,ToM,Breaking of Trust,2618,not_follow,incorrect,49
5cad063d22389a0017fa6d7e,ToM,Trial 6,1079.8000000119205,follow,correct,100
5cad063d22389a0017fa6d7e,ToM,Trial 7,1221.2999999523158,follow,correct,70
5cad063d22389a0017fa6d7e,ToM,Trial 8,3479.2000000476837,follow,correct,79
5cad063d22389a0017fa6d7e,ToM,Trial 9,2068.5999999642368,follow,correct,100
5cad063d22389a0017fa6d7e,ToM,Assessment of Trust,930,follow,correct,64
5cc555d346fb4500171c0a9e,ToM,Trial 1,1370.5999999642377,follow,correct,100
5cc555d346fb4500171c0a9e,ToM,Trial 2,1019.3000000119208,follow,correct,100
5cc555d346fb4500171c0a9e,ToM,Trial 3,3585.2999999523163,follow,correct,100
5cc555d346fb4500171c0a9e,ToM,Trial 4,1201,follow,correct,100
5cc555d346fb4500171c0a9e,ToM,Breaking of Trust,942.6999999880792,follow,correct,100
5cc555d346fb4500171c0a9e,ToM,Trial 6,1017.600000023842,follow,correct,55
5cc555d346fb4500171c0a9e,ToM,Trial 7,3831.899999976159,not_follow,incorrect,83
5cc555d346fb4500171c0a9e,ToM,Trial 8,1212.900000035763,not_follow,incorrect,64
5cc555d346fb4500171c0a9e,ToM,Trial 9,1368.699999988079,follow,correct,55
5cc555d346fb4500171c0a9e,ToM,Assessment of Trust,1141,follow,correct,54
5ce1372c55fe0d001869c8d8,No-ToM,Trial 1,1147,follow,correct,100
5ce1372c55fe0d001869c8d8,No-ToM,Trial 2,723.9000000059604,follow,correct,100
5ce1372c55fe0d001869c8d8,No-ToM,Trial 3,14049.800000011925,follow,correct,48
5ce1372c55fe0d001869c8d8,No-ToM,Trial 4,1091.2000000029802,follow,correct,100
5ce1372c55fe0d001869c8d8,No-ToM,Breaking of Trust,1047.9000000059605,follow,correct,100
5ce1372c55fe0d001869c8d8,No-ToM,Trial 6,1034.79999999702,follow,correct,100
5ce1372c55fe0d001869c8d8,No-ToM,Trial 7,1853,follow,correct,100
5ce1372c55fe0d001869c8d8,No-ToM,Trial 8,735.1999999880793,follow,correct,100
5ce1372c55fe0d001869c8d8,No-ToM,Trial 9,946.7000000029802,follow,correct,100
5ce1372c55fe0d001869c8d8,No-ToM,Assessment of Trust,16275.60000000894,not_follow,incorrect,63
5ce9404d7afd86001634a2d3,ToM,Trial 1,3223.300000011921,follow,correct,91
5ce9404d7afd86001634a2d3,ToM,Trial 2,1949.0999999642377,follow,correct,91
5ce9404d7afd86001634a2d3,ToM,Trial 3,5977.900000035763,follow,correct,35
5ce9404d7afd86001634a2d3,ToM,Trial 4,1595.5,follow,correct,66
5ce9404d7afd86001634a2d3,ToM,Breaking of Trust,2182,follow,correct,84
5ce9404d7afd86001634a2d3,ToM,Trial 6,1137.5,follow,correct,77
5ce9404d7afd86001634a2d3,ToM,Trial 7,999,follow,correct,85
5ce9404d7afd86001634a2d3,ToM,Trial 8,7746.699999988079,follow,correct,91
5ce9404d7afd86001634a2d3,ToM,Trial 9,1143.1000000238414,follow,correct,37
5ce9404d7afd86001634a2d3,ToM,Assessment of Trust,2152.2000000476837,not_follow,incorrect,78
5cf6413fca49dd0019155ce0,No-ToM,Trial 1,1775.899999976158,follow,correct,100
5cf6413fca49dd0019155ce0,No-ToM,Trial 2,2221.899999976159,follow,correct,100
5cf6413fca49dd0019155ce0,No-ToM,Trial 3,39424.89999997617,follow,correct,100
5cf6413fca49dd0019155ce0,No-ToM,Trial 4,43608.5,not_follow,incorrect,100
5cf6413fca49dd0019155ce0,No-ToM,Breaking of Trust,1624.199999988079,follow,correct,100
5cf6413fca49dd0019155ce0,No-ToM,Trial 6,1555.5,follow,correct,100
5cf6413fca49dd0019155ce0,No-ToM,Trial 7,73683.79999995232,follow,correct,75
5cf6413fca49dd0019155ce0,No-ToM,Trial 8,1989.399999976158,follow,correct,100
5cf6413fca49dd0019155ce0,No-ToM,Trial 9,1854.699999988079,follow,correct,95
5cf6413fca49dd0019155ce0,No-ToM,Assessment of Trust,15071.300000011925,not_follow,incorrect,100
5cf7fa27dbec640001e5a0a7,ToM,Trial 1,1721.3000000119205,follow,correct,100
5cf7fa27dbec640001e5a0a7,ToM,Trial 2,922.4000000059604,follow,correct,100
5cf7fa27dbec640001e5a0a7,ToM,Trial 3,20778.900000005957,follow,correct,20
5cf7fa27dbec640001e5a0a7,ToM,Trial 4,1853.3000000119205,not_follow,incorrect,60
5cf7fa27dbec640001e5a0a7,ToM,Breaking of Trust,1346.0999999940395,follow,correct,75
5cf7fa27dbec640001e5a0a7,ToM,Trial 6,1220.9000000059605,follow,correct,100
5cf7fa27dbec640001e5a0a7,ToM,Trial 7,1333,follow,correct,60
5cf7fa27dbec640001e5a0a7,ToM,Trial 8,2190.5,follow,correct,100
5cf7fa27dbec640001e5a0a7,ToM,Trial 9,996.5999999940394,follow,correct,100
5cf7fa27dbec640001e5a0a7,ToM,Assessment of Trust,1328.5,follow,correct,85
5cf9316cd80e0b0019f490e7,ToM,Trial 1,1789,follow,correct,100
5cf9316cd80e0b0019f490e7,ToM,Trial 2,1188,follow,correct,100
5cf9316cd80e0b0019f490e7,ToM,Trial 3,14783,not_follow,incorrect,85
5cf9316cd80e0b0019f490e7,ToM,Trial 4,908,follow,correct,100
5cf9316cd80e0b0019f490e7,ToM,Breaking of Trust,976,follow,correct,65
5cf9316cd80e0b0019f490e7,ToM,Trial 6,2266,follow,correct,100
5cf9316cd80e0b0019f490e7,ToM,Trial 7,959,follow,correct,100
5cf9316cd80e0b0019f490e7,ToM,Trial 8,847,follow,correct,100
5cf9316cd80e0b0019f490e7,ToM,Trial 9,812,follow,correct,94
5cf9316cd80e0b0019f490e7,ToM,Assessment of Trust,3834,not_follow,incorrect,75
5cfba9da04fd2c001941a7e3,ToM,Trial 1,1451.5999999998598,follow,correct,100
5cfba9da04fd2c001941a7e3,ToM,Trial 2,1053.9000000001402,follow,correct,100
5cfba9da04fd2c001941a7e3,ToM,Trial 3,8685.300000000047,follow,correct,100
5cfba9da04fd2c001941a7e3,ToM,Trial 4,2397.3000000000466,follow,correct,100
5cfba9da04fd2c001941a7e3,ToM,Breaking of Trust,11465.899999999903,follow,correct,92
5cfba9da04fd2c001941a7e3,ToM,Trial 6,2427.2999999998137,follow,correct,100
5cfba9da04fd2c001941a7e3,ToM,Trial 7,15458.69999999995,not_follow,incorrect,81
5cfba9da04fd2c001941a7e3,ToM,Trial 8,2066.3000000000466,follow,correct,100
5cfba9da04fd2c001941a7e3,ToM,Trial 9,1347.3000000000466,follow,correct,100
5cfba9da04fd2c001941a7e3,ToM,Assessment of Trust,1146.699999999953,follow,correct,56
5cfc3dfaceb2d50019394664,No-ToM,Trial 1,2356.899999999907,follow,correct,95
5cfc3dfaceb2d50019394664,No-ToM,Trial 2,1113.4000000000233,follow,correct,100
5cfc3dfaceb2d50019394664,No-ToM,Trial 3,65279.69999999995,follow,correct,80
5cfc3dfaceb2d50019394664,No-ToM,Trial 4,1368.8999999999064,follow,correct,100
5cfc3dfaceb2d50019394664,No-ToM,Breaking of Trust,853.5,follow,correct,100
5cfc3dfaceb2d50019394664,No-ToM,Trial 6,1565.5999999998598,follow,correct,94
5cfc3dfaceb2d50019394664,No-ToM,Trial 7,33516.49999999988,follow,correct,66
5cfc3dfaceb2d50019394664,No-ToM,Trial 8,3407.5,follow,correct,89
5cfc3dfaceb2d50019394664,No-ToM,Trial 9,947.6000000000932,not_follow,incorrect,0
5cfc3dfaceb2d50019394664,No-ToM,Assessment of Trust,11063.200000000186,not_follow,incorrect,62
5d00dddfbd66ed0019622060,ToM,Trial 1,1135.099999904633,follow,correct,100
5d00dddfbd66ed0019622060,ToM,Trial 2,644.7999997138979,follow,correct,100
5d00dddfbd66ed0019622060,ToM,Trial 3,6077.800000190735,follow,correct,70
5d00dddfbd66ed0019622060,ToM,Trial 4,2586,follow,correct,65
5d00dddfbd66ed0019622060,ToM,Breaking of Trust,2200.199999809265,follow,correct,60
5d00dddfbd66ed0019622060,ToM,Trial 6,1251,follow,correct,100
5d00dddfbd66ed0019622060,ToM,Trial 7,917.9000000953674,follow,correct,83
5d00dddfbd66ed0019622060,ToM,Trial 8,1155,follow,correct,100
5d00dddfbd66ed0019622060,ToM,Trial 9,2088.699999809265,follow,correct,100
5d00dddfbd66ed0019622060,ToM,Assessment of Trust,25953.200000286102,follow,correct,55
5d142465f9974f0001580c55,No-ToM,Trial 1,5925.100000023844,follow,correct,100
5d142465f9974f0001580c55,No-ToM,Trial 2,10129.800000011925,follow,correct,100
5d142465f9974f0001580c55,No-ToM,Trial 3,124692.70000004768,follow,correct,100
5d142465f9974f0001580c55,No-ToM,Trial 4,32189.099999964237,follow,correct,100
5d142465f9974f0001580c55,No-ToM,Breaking of Trust,24939.799999952316,follow,correct,100
5d142465f9974f0001580c55,No-ToM,Trial 6,10828.600000023842,follow,correct,100
5d142465f9974f0001580c55,No-ToM,Trial 7,26733.300000011917,follow,correct,100
5d142465f9974f0001580c55,No-ToM,Trial 8,17720.899999976144,follow,correct,100
5d142465f9974f0001580c55,No-ToM,Trial 9,27525.600000023845,follow,correct,100
5d142465f9974f0001580c55,No-ToM,Assessment of Trust,42516.39999997617,follow,correct,100
5d1b7cf61b6cd1001ecc3893,ToM,Trial 1,948.8000000715256,follow,correct,76
5d1b7cf61b6cd1001ecc3893,ToM,Trial 2,967.8000000715256,follow,correct,93
5d1b7cf61b6cd1001ecc3893,ToM,Trial 3,1512.399999976158,follow,correct,67
5d1b7cf61b6cd1001ecc3893,ToM,Trial 4,1169.2999999523158,not_follow,incorrect,51
5d1b7cf61b6cd1001ecc3893,ToM,Breaking of Trust,1089.899999976158,follow,correct,78
5d1b7cf61b6cd1001ecc3893,ToM,Trial 6,992.3999999761584,follow,correct,58
5d1b7cf61b6cd1001ecc3893,ToM,Trial 7,838.5,follow,correct,81
5d1b7cf61b6cd1001ecc3893,ToM,Trial 8,3322.100000023841,not_follow,incorrect,81
5d1b7cf61b6cd1001ecc3893,ToM,Trial 9,834.6000000238421,follow,correct,93
5d1b7cf61b6cd1001ecc3893,ToM,Assessment of Trust,6790.399999976158,not_follow,incorrect,60
5d23433454fc1400185fd7ad,ToM,Trial 1,3587.000000000029,follow,correct,85
5d23433454fc1400185fd7ad,ToM,Trial 2,1137,follow,correct,98
5d23433454fc1400185fd7ad,ToM,Trial 3,3548,follow,correct,31
5d23433454fc1400185fd7ad,ToM,Trial 4,2606,not_follow,incorrect,67
5d23433454fc1400185fd7ad,ToM,Breaking of Trust,4101,not_follow,incorrect,58
5d23433454fc1400185fd7ad,ToM,Trial 6,1043,follow,correct,73
5d23433454fc1400185fd7ad,ToM,Trial 7,794,not_follow,incorrect,60
5d23433454fc1400185fd7ad,ToM,Trial 8,1748.0000000000582,follow,correct,82
5d23433454fc1400185fd7ad,ToM,Trial 9,1014,follow,correct,100
5d23433454fc1400185fd7ad,ToM,Assessment of Trust,1573,not_follow,incorrect,78
5d24b93d71f10500194f1fba,ToM,Trial 1,1212.8000000119205,follow,correct,100
5d24b93d71f10500194f1fba,ToM,Trial 2,1561.5999999940395,follow,correct,100
5d24b93d71f10500194f1fba,ToM,Trial 3,2119.79999999702,follow,correct,100
5d24b93d71f10500194f1fba,ToM,Trial 4,2122.5,not_follow,incorrect,100
5d24b93d71f10500194f1fba,ToM,Breaking of Trust,16072.700000002984,follow,correct,79
5d24b93d71f10500194f1fba,ToM,Trial 6,1239.7000000029802,follow,correct,88
5d24b93d71f10500194f1fba,ToM,Trial 7,2460.5,follow,correct,13
5d24b93d71f10500194f1fba,ToM,Trial 8,1263.8999999910593,follow,correct,100
5d24b93d71f10500194f1fba,ToM,Trial 9,690.5,follow,correct,100
5d24b93d71f10500194f1fba,ToM,Assessment of Trust,2315.300000011921,not_follow,incorrect,100
5d40a788811e75001a0eabe4,No-ToM,Trial 1,2265.5,follow,correct,100
5d40a788811e75001a0eabe4,No-ToM,Trial 2,1244.4000000059605,follow,correct,100
5d40a788811e75001a0eabe4,No-ToM,Trial 3,3233.8000000044713,follow,correct,100
5d40a788811e75001a0eabe4,No-ToM,Trial 4,12046.5,follow,correct,100
5d40a788811e75001a0eabe4,No-ToM,Breaking of Trust,10710.10000000149,follow,correct,100
5d40a788811e75001a0eabe4,No-ToM,Trial 6,1300.89999999851,follow,correct,100
5d40a788811e75001a0eabe4,No-ToM,Trial 7,3324.10000000149,follow,correct,100
5d40a788811e75001a0eabe4,No-ToM,Trial 8,1072.6999999955297,follow,correct,100
5d40a788811e75001a0eabe4,No-ToM,Trial 9,5830.1999999955315,follow,correct,100
5d40a788811e75001a0eabe4,No-ToM,Assessment of Trust,16617,not_follow,incorrect,80
5d4c3fcc7a55b500168043a4,No-ToM,Trial 1,2097.899999976159,follow,correct,100
5d4c3fcc7a55b500168043a4,No-ToM,Trial 2,810.70000004768394,follow,correct,100
5d4c3fcc7a55b500168043a4,No-ToM,Trial 3,5584,follow,correct,60
5d4c3fcc7a55b500168043a4,No-ToM,Trial 4,1196.7999999523158,follow,correct,100
5d4c3fcc7a55b500168043a4,No-ToM,Breaking of Trust,1221.5,follow,correct,100
5d4c3fcc7a55b500168043a4,No-ToM,Trial 6,1292.2000000476835,follow,correct,100
5d4c3fcc7a55b500168043a4,No-ToM,Trial 7,1296.6000000238414,follow,correct,93
5d4c3fcc7a55b500168043a4,No-ToM,Trial 8,1319.599999904633,follow,correct,100
5d4c3fcc7a55b500168043a4,No-ToM,Trial 9,959.100000023842,follow,correct,100
5d4c3fcc7a55b500168043a4,No-ToM,Assessment of Trust,2851.6999999284744,not_follow,incorrect,84
5d4fe6a2ffbcf800019d5e54,No-ToM,Trial 1,3670.399999999907,follow,correct,100
5d4fe6a2ffbcf800019d5e54,No-ToM,Trial 2,1833.8999999999064,follow,correct,100
5d4fe6a2ffbcf800019d5e54,No-ToM,Trial 3,3287.2999999998137,follow,correct,88
5d4fe6a2ffbcf800019d5e54,No-ToM,Trial 4,1600.3999999999064,follow,correct,100
5d4fe6a2ffbcf800019d5e54,No-ToM,Breaking of Trust,1365.0999999996277,follow,correct,100
5d4fe6a2ffbcf800019d5e54,No-ToM,Trial 6,1393.9000000003723,follow,correct,100
5d4fe6a2ffbcf800019d5e54,No-ToM,Trial 7,1855,follow,correct,100
5d4fe6a2ffbcf800019d5e54,No-ToM,Trial 8,1430.30000000028,follow,correct,100
5d4fe6a2ffbcf800019d5e54,No-ToM,Trial 9,1249.0999999996277,follow,correct,100
5d4fe6a2ffbcf800019d5e54,No-ToM,Assessment of Trust,1419.2000000001865,follow,correct,86
5d610f5bc3a4da001a53c765,No-ToM,Trial 1,2720.900000002235,follow,correct,100
5d610f5bc3a4da001a53c765,No-ToM,Trial 2,1257.29999999702,follow,correct,100
5d610f5bc3a4da001a53c765,No-ToM,Trial 3,3556.300000000745,follow,correct,100
5d610f5bc3a4da001a53c765,No-ToM,Trial 4,765.79999999702,follow,correct,100
5d610f5bc3a4da001a53c765,No-ToM,Breaking of Trust,967.0999999977648,follow,correct,100
5d610f5bc3a4da001a53c765,No-ToM,Trial 6,1775.9000000022356,follow,correct,100
5d610f5bc3a4da001a53c765,No-ToM,Trial 7,1735.800000000745,follow,correct,82
5d610f5bc3a4da001a53c765,No-ToM,Trial 8,3192,follow,correct,100
5d610f5bc3a4da001a53c765,No-ToM,Trial 9,2896.60000000149,follow,correct,100
5d610f5bc3a4da001a53c765,No-ToM,Assessment of Trust,1223,follow,correct,59
5d72923243376f0001c2d4f8,No-ToM,Trial 1,4794.600000000093,follow,correct,80
5d72923243376f0001c2d4f8,No-ToM,Trial 2,2067,follow,correct,53
5d72923243376f0001c2d4f8,No-ToM,Trial 3,16057.600000000091,follow,correct,72
5d72923243376f0001c2d4f8,No-ToM,Trial 4,11882.899999999903,follow,correct,100
5d72923243376f0001c2d4f8,No-ToM,Breaking of Trust,2332,follow,correct,100
5d72923243376f0001c2d4f8,No-ToM,Trial 6,1328.5999999996277,follow,correct,50
5d72923243376f0001c2d4f8,No-ToM,Trial 7,3773.100000000093,follow,correct,100
5d72923243376f0001c2d4f8,No-ToM,Trial 8,2138,follow,correct,100
5d72923243376f0001c2d4f8,No-ToM,Trial 9,1384,follow,correct,100
5d72923243376f0001c2d4f8,No-ToM,Assessment of Trust,2006.7999999998133,not_follow,incorrect,95
5d80a878ec33500001aaaa94,ToM,Trial 1,2680.0999999046317,follow,correct,75
5d80a878ec33500001aaaa94,ToM,Trial 2,1226.099999904633,follow,correct,85
5d80a878ec33500001aaaa94,ToM,Trial 3,1940.9000000953672,follow,correct,55
5d80a878ec33500001aaaa94,ToM,Trial 4,2466.5,follow,correct,70
5d80a878ec33500001aaaa94,ToM,Breaking of Trust,2973.5999999046317,follow,correct,44
5d80a878ec33500001aaaa94,ToM,Trial 6,2223.5999999046317,follow,correct,44
5d80a878ec33500001aaaa94,ToM,Trial 7,1280.5,follow,correct,65
5d80a878ec33500001aaaa94,ToM,Trial 8,1140.199999809265,follow,correct,76
5d80a878ec33500001aaaa94,ToM,Trial 9,1055.599999904633,follow,correct,65
5d80a878ec33500001aaaa94,ToM,Assessment of Trust,2653.699999809265,follow,correct,61
5d909c555146de0019a80c41,ToM,Trial 1,3413.4000000003725,follow,correct,90
5d909c555146de0019a80c41,ToM,Trial 2,1200.199999999255,follow,correct,90
5d909c555146de0019a80c41,ToM,Trial 3,9861.400000000373,follow,correct,90
5d909c555146de0019a80c41,ToM,Trial 4,1425.5999999996277,follow,correct,90
5d909c555146de0019a80c41,ToM,Breaking of Trust,2644.699999999255,follow,correct,91
5d909c555146de0019a80c41,ToM,Trial 6,2218.300000000745,follow,correct,86
5d909c555146de0019a80c41,ToM,Trial 7,50905.800000000745,follow,correct,70
5d909c555146de0019a80c41,ToM,Trial 8,1844,follow,correct,98
5d909c555146de0019a80c41,ToM,Trial 9,1986.699999999255,follow,correct,91
5d909c555146de0019a80c41,ToM,Assessment of Trust,37565.699999999255,not_follow,incorrect,50
5d984836bf54b503a6bbe9a2,ToM,Trial 1,2560.79999999702,follow,correct,68
5d984836bf54b503a6bbe9a2,ToM,Trial 2,2218.70000000298,follow,correct,70
5d984836bf54b503a6bbe9a2,ToM,Trial 3,2424.20000000298,follow,correct,60
5d984836bf54b503a6bbe9a2,ToM,Trial 4,941.2000000029802,follow,correct,90
5d984836bf54b503a6bbe9a2,ToM,Breaking of Trust,1012.3999999910592,follow,correct,74
5d984836bf54b503a6bbe9a2,ToM,Trial 6,1942.20000000298,follow,correct,63
5d984836bf54b503a6bbe9a2,ToM,Trial 7,2131.0999999940395,follow,correct,70
5d984836bf54b503a6bbe9a2,ToM,Trial 8,4528.900000005961,follow,correct,91
5d984836bf54b503a6bbe9a2,ToM,Trial 9,1107.7000000029802,follow,correct,87
5d984836bf54b503a6bbe9a2,ToM,Assessment of Trust,22127.900000005957,not_follow,incorrect,74
5d9cc271e64f5a00172aa239,ToM,Trial 1,1133.699999988079,follow,correct,100
5d9cc271e64f5a00172aa239,ToM,Trial 2,16040,follow,correct,100
