id,condition,trial,rt,follow_robot,accuracy,conf,data_source,group,rt_mean,conf_mean,follow_freq,5_conf,10_conf,5_rt,10_rt,5_follow,10_follow
605342c9fd06574bc7c050a1,No-ToM,Assessment of Trust,1187.1000000089402,not_follow,incorrect,90,trial,distrustor,1559.3500000014901,98.8,8,100,90,2727.39999999106,1187.1000000089402,not_follow,not_follow
6053d72c2c44030ec9b5b267,No-ToM,Trial 1,2138.5,follow,correct,100,trial,trust_loser,5095.709999999963,100,9,100,100,816.6999999992549,1681.300000000745,follow,not_follow
6053d72c2c44030ec9b5b267,No-ToM,Trial 2,1462.2999999988824,follow,correct,100,trial,trust_loser,5095.709999999963,100,9,100,100,816.6999999992549,1681.300000000745,follow,not_follow
6053d72c2c44030ec9b5b267,No-ToM,Trial 3,34530.300000000745,follow,correct,100,attention,trust_loser,5095.709999999963,100,9,100,100,816.6999999992549,1681.300000000745,follow,not_follow
6053d72c2c44030ec9b5b267,No-ToM,Trial 4,745.5,follow,correct,100,trial,trust_loser,5095.709999999963,100,9,100,100,816.6999999992549,1681.300000000745,follow,not_follow
6053d72c2c44030ec9b5b267,No-ToM,Breaking of Trust,816.6999999992549,follow,correct,100,trial,trust_loser,5095.709999999963,100,9,100,100,816.6999999992549,1681.300000000745,follow,not_follow
6053d72c2c44030ec9b5b267,No-ToM,Trial 6,1196.2999999988824,follow,correct,100,trial,trust_loser,5095.709999999963,100,9,100,100,816.6999999992549,1681.300000000745,follow,not_follow
6053d72c2c44030ec9b5b267,No-ToM,Trial 7,2971.5999999996266,follow,correct,100,attention,trust_loser,5095.709999999963,100,9,100,100,816.6999999992549,1681.300000000745,follow,not_follow
6053d72c2c44030ec9b5b267,No-ToM,Trial 8,4327,follow,correct,100,trial,trust_loser,5095.709999999963,100,9,100,100,816.6999999992549,1681.300000000745,follow,not_follow
6053d72c2c44030ec9b5b267,No-ToM,Trial 9,1087.60000000149,follow,correct,100,trial,trust_loser,5095.709999999963,100,9,100,100,816.6999999992549,1681.300000000745,follow,not_follow
6053d72c2c44030ec9b5b267,No-ToM,Assessment of Trust,1681.300000000745,not_follow,incorrect,100,trial,trust_loser,5095.709999999963,100,9,100,100,816.6999999992549,1681.300000000745,follow,not_follow
6054efc02ac1492cb49a0ab2,ToM,Trial 1,888.5,follow,correct,75,trial,trustor,1715.019999986887,76.7,9,84,87,1163.5,1251.399999976158,follow,follow
6054efc02ac1492cb49a0ab2,ToM,Trial 2,1079.5,follow,correct,84,trial,trustor,1715.019999986887,76.7,9,84,87,1163.5,1251.399999976158,follow,follow
6054efc02ac1492cb49a0ab2,ToM,Trial 3,3400.199999988079,not_follow,incorrect,78,attention,trustor,1715.019999986887,76.7,9,84,87,1163.5,1251.399999976158,follow,follow
6054efc02ac1492cb49a0ab2,ToM,Trial 4,1031.0999999642377,follow,correct,40,trial,trustor,1715.019999986887,76.7,9,84,87,1163.5,1251.399999976158,follow,follow
6054efc02ac1492cb49a0ab2,ToM,Breaking of Trust,1163.5,follow,correct,84,trial,trustor,1715.019999986887,76.7,9,84,87,1163.5,1251.399999976158,follow,follow
6054efc02ac1492cb49a0ab2,ToM,Trial 6,1201.899999976158,follow,correct,82,trial,trustor,1715.019999986887,76.7,9,84,87,1163.5,1251.399999976158,follow,follow
6054efc02ac1492cb49a0ab2,ToM,Trial 7,4214.399999976158,follow,correct,90,attention,trustor,1715.019999986887,76.7,9,84,87,1163.5,1251.399999976158,follow,follow
6054efc02ac1492cb49a0ab2,ToM,Trial 8,1079.0999999642377,follow,correct,64,trial,trustor,1715.019999986887,76.7,9,84,87,1163.5,1251.399999976158,follow,follow
6054efc02ac1492cb49a0ab2,ToM,Trial 9,1840.6000000238414,follow,correct,83,trial,trustor,1715.019999986887,76.7,9,84,87,1163.5,1251.399999976158,follow,follow
6054efc02ac1492cb49a0ab2,ToM,Assessment of Trust,1251.399999976158,follow,correct,87,trial,trustor,1715.019999986887,76.7,9,84,87,1163.5,1251.399999976158,follow,follow
60550e78c5dc78f4ad0b322d,ToM,Trial 1,1135,follow,correct,100,trial,trust_loser,2159.4,79.8,9,62,72,789,1635,follow,not_follow
60550e78c5dc78f4ad0b322d,ToM,Trial 2,1121,follow,correct,83,trial,trust_loser,2159.4,79.8,9,62,72,789,1635,follow,not_follow
60550e78c5dc78f4ad0b322d,ToM,Trial 3,5630,follow,correct,85,attention,trust_loser,2159.4,79.8,9,62,72,789,1635,follow,not_follow
60550e78c5dc78f4ad0b322d,ToM,Trial 4,6564,follow,correct,70,trial,trust_loser,2159.4,79.8,9,62,72,789,1635,follow,not_follow
60550e78c5dc78f4ad0b322d,ToM,Breaking of Trust,789,follow,correct,62,trial,trust_loser,2159.4,79.8,9,62,72,789,1635,follow,not_follow
60550e78c5dc78f4ad0b322d,ToM,Trial 6,1971,follow,correct,88,trial,trust_loser,2159.4,79.8,9,62,72,789,1635,follow,not_follow
60550e78c5dc78f4ad0b322d,ToM,Trial 7,898,follow,correct,83,attention,trust_loser,2159.4,79.8,9,62,72,789,1635,follow,not_follow
60550e78c5dc78f4ad0b322d,ToM,Trial 8,1001,follow,correct,88,trial,trust_loser,2159.4,79.8,9,62,72,789,1635,follow,not_follow
60550e78c5dc78f4ad0b322d,ToM,Trial 9,850,follow,correct,67,trial,trust_loser,2159.4,79.8,9,62,72,789,1635,follow,not_follow
60550e78c5dc78f4ad0b322d,ToM,Assessment of Trust,1635,not_follow,incorrect,72,trial,trust_loser,2159.4,79.8,9,62,72,789,1635,follow,not_follow
6056333c2cf1906efc60ead9,No-ToM,Trial 1,1339,follow,correct,100,trial,trust_loser,1756.7900000035763,98.7,8,96,100,1093.6000000238414,2311.800000011921,follow,not_follow
6056333c2cf1906efc60ead9,No-ToM,Trial 2,1331.5999999642377,follow,correct,92,trial,trust_loser,1756.7900000035763,98.7,8,96,100,1093.6000000238414,2311.800000011921,follow,not_follow
6056333c2cf1906efc60ead9,No-ToM,Trial 3,3938.5999999642368,follow,correct,100,attention,trust_loser,1756.7900000035763,98.7,8,96,100,1093.6000000238414,2311.800000011921,follow,not_follow
6056333c2cf1906efc60ead9,No-ToM,Trial 4,1191.7000000476837,follow,correct,100,trial,trust_loser,1756.7900000035763,98.7,8,96,100,1093.6000000238414,2311.800000011921,follow,not_follow
6056333c2cf1906efc60ead9,No-ToM,Breaking of Trust,1093.6000000238414,follow,correct,96,trial,trust_loser,1756.7900000035763,98.7,8,96,100,1093.6000000238414,2311.800000011921,follow,not_follow
6056333c2cf1906efc60ead9,No-ToM,Trial 6,935.0999999642374,follow,correct,100,trial,trust_loser,1756.7900000035763,98.7,8,96,100,1093.6000000238414,2311.800000011921,follow,not_follow
6056333c2cf1906efc60ead9,No-ToM,Trial 7,3086.5,not_follow,incorrect,100,attention,trust_loser,1756.7900000035763,98.7,8,96,100,1093.6000000238414,2311.800000011921,follow,not_follow
6056333c2cf1906efc60ead9,No-ToM,Trial 8,1225.900000035763,follow,correct,99,trial,trust_loser,1756.7900000035763,98.7,8,96,100,1093.6000000238414,2311.800000011921,follow,not_follow
6056333c2cf1906efc60ead9,No-ToM,Trial 9,1114.1000000238414,follow,correct,100,trial,trust_loser,1756.7900000035763,98.7,8,96,100,1093.6000000238414,2311.800000011921,follow,not_follow
6056333c2cf1906efc60ead9,No-ToM,Assessment of Trust,2311.800000011921,not_follow,incorrect,100,trial,trust_loser,1756.7900000035763,98.7,8,96,100,1093.6000000238414,2311.800000011921,follow,not_follow
6056511161200890453ee4f1,No-ToM,Trial 1,1292.899999976158,follow,correct,100,trial,trustor,9624.640000003576,89.4,10,85,60,770.5,1281.3000000119205,follow,follow
6056511161200890453ee4f1,No-ToM,Trial 2,1223.8000000119205,follow,correct,99,trial,trustor,9624.640000003576,89.4,10,85,60,770.5,1281.3000000119205,follow,follow
6056511161200890453ee4f1,No-ToM,Trial 3,68445.30000001192,follow,correct,85,attention,trustor,9624.640000003576,89.4,10,85,60,770.5,1281.3000000119205,follow,follow
6056511161200890453ee4f1,No-ToM,Trial 4,2220.800000011921,follow,correct,95,trial,trustor,9624.640000003576,89.4,10,85,60,770.5,1281.3000000119205,follow,follow
6056511161200890453ee4f1,No-ToM,Breaking of Trust,770.5,follow,correct,85,trial,trustor,9624.640000003576,89.4,10,85,60,770.5,1281.3000000119205,follow,follow
6056511161200890453ee4f1,No-ToM,Trial 6,1743.6000000238414,follow,correct,95,trial,trustor,9624.640000003576,89.4,10,85,60,770.5,1281.3000000119205,follow,follow
6056511161200890453ee4f1,No-ToM,Trial 7,15297.59999996423,follow,correct,85,attention,trustor,9624.640000003576,89.4,10,85,60,770.5,1281.3000000119205,follow,follow
6056511161200890453ee4f1,No-ToM,Trial 8,2448.4000000357632,follow,correct,95,trial,trustor,9624.640000003576,89.4,10,85,60,770.5,1281.3000000119205,follow,follow
6056511161200890453ee4f1,No-ToM,Trial 9,1522.199999988079,follow,correct,95,trial,trustor,9624.640000003576,89.4,10,85,60,770.5,1281.3000000119205,follow,follow
6056511161200890453ee4f1,No-ToM,Assessment of Trust,1281.3000000119205,follow,correct,60,trial,trustor,9624.640000003576,89.4,10,85,60,770.5,1281.3000000119205,follow,follow
6057e81c4be322aa9e79f8bd,ToM,Trial 1,1452,follow,correct,100,trial,trustor,1433.5299999952317,98,10,100,80,1744.0999999642377,2104.199999988079,follow,follow
6057e81c4be322aa9e79f8bd,ToM,Trial 2,1377.900000035763,follow,correct,100,trial,trustor,1433.5299999952317,98,10,100,80,1744.0999999642377,2104.199999988079,follow,follow
6057e81c4be322aa9e79f8bd,ToM,Trial 3,2654.5999999642368,follow,correct,100,attention,trustor,1433.5299999952317,98,10,100,80,1744.0999999642377,2104.199999988079,follow,follow
6057e81c4be322aa9e79f8bd,ToM,Trial 4,1091.400000035763,follow,correct,100,trial,trustor,1433.5299999952317,98,10,100,80,1744.0999999642377,2104.199999988079,follow,follow
6057e81c4be322aa9e79f8bd,ToM,Breaking of Trust,1744.0999999642377,follow,correct,100,trial,trustor,1433.5299999952317,98,10,100,80,1744.0999999642377,2104.199999988079,follow,follow
6057e81c4be322aa9e79f8bd,ToM,Trial 6,1344.399999976158,follow,correct,100,trial,trustor,1433.5299999952317,98,10,100,80,1744.0999999642377,2104.199999988079,follow,follow
6057e81c4be322aa9e79f8bd,ToM,Trial 7,637.5,follow,correct,100,attention,trustor,1433.5299999952317,98,10,100,80,1744.0999999642377,2104.199999988079,follow,follow
6057e81c4be322aa9e79f8bd,ToM,Trial 8,763.1999999880793,follow,correct,100,trial,trustor,1433.5299999952317,98,10,100,80,1744.0999999642377,2104.199999988079,follow,follow
6057e81c4be322aa9e79f8bd,ToM,Trial 9,1166,follow,correct,100,trial,trustor,1433.5299999952317,98,10,100,80,1744.0999999642377,2104.199999988079,follow,follow
6057e81c4be322aa9e79f8bd,ToM,Assessment of Trust,2104.199999988079,follow,correct,80,trial,trustor,1433.5299999952317,98,10,100,80,1744.0999999642377,2104.199999988079,follow,follow
60588947eeb9103d50735c83,ToM,Trial 1,2323.89999999106,follow,correct,100,trial,trustor,8107.030000001192,93.5,10,75,60,1735.2000000029802,4922.79999999702,follow,follow
60588947eeb9103d50735c83,ToM,Trial 2,10997,follow,correct,100,trial,trustor,8107.030000001192,93.5,10,75,60,1735.2000000029802,4922.79999999702,follow,follow
60588947eeb9103d50735c83,ToM,Trial 3,25075.5,follow,correct,100,attention,trustor,8107.030000001192,93.5,10,75,60,1735.2000000029802,4922.79999999702,follow,follow
60588947eeb9103d50735c83,ToM,Trial 4,784.9000000059604,follow,correct,100,trial,trustor,8107.030000001192,93.5,10,75,60,1735.2000000029802,4922.79999999702,follow,follow
60588947eeb9103d50735c83,ToM,Breaking of Trust,1735.2000000029802,follow,correct,75,trial,trustor,8107.030000001192,93.5,10,75,60,1735.2000000029802,4922.79999999702,follow,follow
60588947eeb9103d50735c83,ToM,Trial 6,11832.10000000894,follow,correct,100,trial,trustor,8107.030000001192,93.5,10,75,60,1735.2000000029802,4922.79999999702,follow,follow
60588947eeb9103d50735c83,ToM,Trial 7,17189.399999991056,follow,correct,100,attention,trustor,8107.030000001192,93.5,10,75,60,1735.2000000029802,4922.79999999702,follow,follow
60588947eeb9103d50735c83,ToM,Trial 8,5388.400000005961,follow,correct,100,trial,trustor,8107.030000001192,93.5,10,75,60,1735.2000000029802,4922.79999999702,follow,follow
60588947eeb9103d50735c83,ToM,Trial 9,821.1000000089407,follow,correct,100,trial,trustor,8107.030000001192,93.5,10,75,60,1735.2000000029802,4922.79999999702,follow,follow
60588947eeb9103d50735c83,ToM,Assessment of Trust,4922.79999999702,follow,correct,60,trial,trustor,8107.030000001192,93.5,10,75,60,1735.2000000029802,4922.79999999702,follow,follow
605bc1bfc820cec5364b4812,ToM,Trial 1,2315.800000011921,follow,correct,70,trial,trustor,6447.949999999999,63.5,9,70,60,2067.899999976159,1652.899999976158,follow,follow
605bc1bfc820cec5364b4812,ToM,Trial 2,1439,follow,correct,70,trial,trustor,6447.949999999999,63.5,9,70,60,2067.899999976159,1652.899999976158,follow,follow
605bc1bfc820cec5364b4812,ToM,Trial 3,8771.800000011925,follow,correct,50,attention,trustor,6447.949999999999,63.5,9,70,60,2067.899999976159,1652.899999976158,follow,follow
605bc1bfc820cec5364b4812,ToM,Trial 4,2880.800000011921,follow,correct,50,trial,trustor,6447.949999999999,63.5,9,70,60,2067.899999976159,1652.899999976158,follow,follow
605bc1bfc820cec5364b4812,ToM,Breaking of Trust,2067.899999976159,follow,correct,70,trial,trustor,6447.949999999999,63.5,9,70,60,2067.899999976159,1652.899999976158,follow,follow
605bc1bfc820cec5364b4812,ToM,Trial 6,5363.300000011923,follow,correct,60,trial,trustor,6447.949999999999,63.5,9,70,60,2067.899999976159,1652.899999976158,follow,follow
605bc1bfc820cec5364b4812,ToM,Trial 7,1690.900000035763,follow,correct,80,attention,trustor,6447.949999999999,63.5,9,70,60,2067.899999976159,1652.899999976158,follow,follow
605bc1bfc820cec5364b4812,ToM,Trial 8,5387.5,follow,correct,80,trial,trustor,6447.949999999999,63.5,9,70,60,2067.899999976159,1652.899999976158,follow,follow
605bc1bfc820cec5364b4812,ToM,Trial 9,32909.59999996422,not_follow,incorrect,45,trial,trustor,6447.949999999999,63.5,9,70,60,2067.899999976159,1652.899999976158,follow,follow
605bc1bfc820cec5364b4812,ToM,Assessment of Trust,1652.899999976158,follow,correct,60,trial,trustor,6447.949999999999,63.5,9,70,60,2067.899999976159,1652.899999976158,follow,follow
605cb63dd75eb9e91007bd52,No-ToM,Trial 1,1170.5,follow,correct,100,trial,trustor,2071.7200000047683,91.6,10,100,50,1694.400000035763,1439.3000000119205,follow,follow
605cb63dd75eb9e91007bd52,No-ToM,Trial 2,998.0999999642374,follow,correct,100,trial,trustor,2071.7200000047683,91.6,10,100,50,1694.400000035763,1439.3000000119205,follow,follow
605cb63dd75eb9e91007bd52,No-ToM,Trial 3,6401.800000011923,follow,correct,79,attention,trustor,2071.7200000047683,91.6,10,100,50,1694.400000035763,1439.3000000119205,follow,follow
605cb63dd75eb9e91007bd52,No-ToM,Trial 4,2198.199999988079,follow,correct,87,trial,trustor,2071.7200000047683,91.6,10,100,50,1694.400000035763,1439.3000000119205,follow,follow
605cb63dd75eb9e91007bd52,No-ToM,Breaking of Trust,1694.400000035763,follow,correct,100,trial,trustor,2071.7200000047683,91.6,10,100,50,1694.400000035763,1439.3000000119205,follow,follow
605cb63dd75eb9e91007bd52,No-ToM,Trial 6,1562.5,follow,correct,100,trial,trustor,2071.7200000047683,91.6,10,100,50,1694.400000035763,1439.3000000119205,follow,follow
605cb63dd75eb9e91007bd52,No-ToM,Trial 7,2131.199999988079,follow,correct,100,attention,trustor,2071.7200000047683,91.6,10,100,50,1694.400000035763,1439.3000000119205,follow,follow
605cb63dd75eb9e91007bd52,No-ToM,Trial 8,1631.1000000238414,follow,correct,100,trial,trustor,2071.7200000047683,91.6,10,100,50,1694.400000035763,1439.3000000119205,follow,follow
